bookId,first_genre,clean_date,day_of_week,month_name,year,books
546255.The_Secret_of_Red_Gate_Farm,Mystery,01/09/1931,Tuesday,September,1931,1
10187223-there-but-for-the,Fiction,02/06/2011,Thursday,June,2011,1
129877.The_Guide,Fiction,29/10/1958,Wednesday,October,1958,1
20649195-because-you-ll-never-meet-me,Young Adult,02/06/2015,Tuesday,June,2015,1
18774919-seraph-of-the-end-vol-1,Fantasy,04/01/2013,Friday,January,2013,1
22046891-born-of-defiance,Romance,12/05/2015,Tuesday,May,2015,1
21412400-the-first-bad-man,Fiction,13/01/2015,Tuesday,January,2015,1
23299513-the-shadow-queen,Fantasy,16/02/2016,Tuesday,February,2016,1
2161966.The_Black_Hole_War,Science,07/07/2008,Monday,July,2008,1
1364772.Holding_the_Man,Nonfiction,05/06/1995,Monday,June,1995,1
30558257-unsouled,Fantasy,13/06/2016,Monday,June,2016,1
26085520-everland,Fantasy,10/05/2016,Tuesday,May,2016,1
19161872-i-am-malala,Nonfiction,19/08/2014,Tuesday,August,2014,1
81922.Rich_Dad_s_Cashflow_Quadrant,Business,29/10/1998,Thursday,October,1998,1
23533039-ancillary-mercy,Science Fiction,06/10/2015,Tuesday,October,2015,1
24382227-dreamland-burning,Historical Fiction,21/02/2017,Tuesday,February,2017,1
311196.Frederica,Romance,29/10/1965,Friday,October,1965,1
29496453-the-book-of-joy,Nonfiction,20/09/2016,Tuesday,September,2016,1
77040.Lieutenant_Hornblower,Historical Fiction,29/06/1952,Sunday,June,1952,1
11166.Dawn,Fiction,29/10/1960,Saturday,October,1960,1
13630171-the-skull-throne,Fantasy,31/03/2015,Tuesday,March,2015,1
26312997-peak,Nonfiction,05/04/2016,Tuesday,April,2016,1
36389267-a-thousand-perfect-notes,Young Adult,07/06/2018,Thursday,June,2018,1
25334576-grief-is-the-thing-with-feathers,Poetry,24/08/2015,Monday,August,2015,1
34684622-leonardo-da-vinci,Biography,17/10/2017,Tuesday,October,2017,1
302457.Vampire_of_the_Mists,Fantasy,29/09/1991,Sunday,September,1991,1
19523454-beautiful-you,Fiction,21/10/2014,Tuesday,October,2014,1
32618967-an-era-of-darkness,Nonfiction,29/10/2016,Saturday,October,2016,1
857333.The_Art_of_Learning,Nonfiction,29/10/2007,Monday,October,2007,1
41081373-girl-woman-other,Fiction,02/05/2019,Thursday,May,2019,1
30780006-the-things-you-can-see-only-when-you-slow-down,Nonfiction,13/01/2012,Friday,January,2012,1
40116691-man-of-the-year,Fiction,11/06/2019,Tuesday,June,2019,1
25810500-what-is-not-yours-is-not-yours,Fiction,08/03/2016,Tuesday,March,2016,1
31952703-words-in-deep-blue,Young Adult,30/08/2016,Tuesday,August,2016,1
75402.The_Fifties,Nonfiction,29/10/1993,Friday,October,1993,1
25664510-the-heart,Fiction,02/01/2014,Thursday,January,2014,1
381072.Capt_Hook,Fantasy,23/08/2005,Tuesday,August,2005,1
262545.The_Whistling_Season,Fiction,01/06/2006,Thursday,June,2006,1
153418.Intimacy,Fiction,29/10/1998,Thursday,October,1998,1
303073.Escape_from_Memory,Young Adult,29/10/2003,Wednesday,October,2003,1
22774.Slightly_Settled,Fiction,23/01/2004,Friday,January,2004,1
26482.The_Music_of_Dolphins,Young Adult,01/02/1996,Thursday,February,1996,1
57901.Lonesome_Traveler,Fiction,29/10/1960,Saturday,October,1960,1
634407.Knots_and_Crosses,Mystery,29/10/1987,Thursday,October,1987,1
102142.Liquor,Fiction,16/03/2004,Tuesday,March,2004,1
74462.Unless,Fiction,29/10/2002,Tuesday,October,2002,1
1720099.Uninvited,Young Adult,23/10/2007,Tuesday,October,2007,1
85989.Princess_on_the_Brink,Young Adult,26/12/2006,Tuesday,December,2006,1
76758.Eight_Million_Ways_to_Die,Mystery,29/10/1982,Friday,October,1982,1
394228.Well_Schooled_in_Murder,Mystery,29/10/1989,Sunday,October,1989,1
123106.Twisted,Young Adult,20/03/2007,Tuesday,March,2007,1
73932.The_Paradise_War,Fantasy,29/10/1991,Tuesday,October,1991,1
324748.The_Dip,Business,01/01/2007,Monday,January,2007,1
1099648.Macuna_ma,Fiction,29/10/1928,Monday,October,1928,1
605015.Dead_and_Alive,Horror,29/10/2009,Thursday,October,2009,1
144538.The_Distant_Land_of_My_Father,Historical Fiction,29/10/2001,Monday,October,2001,1
6578507-the-postmistress,Historical Fiction,24/12/2009,Thursday,December,2009,1
647579.Who_Ordered_This_Truckload_of_Dung_,Nonfiction,29/10/2004,Friday,October,2004,1
300044.Knife_Edge,Young Adult,07/08/2003,Thursday,August,2003,1
838668.The_Vesuvius_Club,Mystery,01/11/2004,Monday,November,2004,1
108980.Ivy_and_Bean,Childrens,29/10/2006,Sunday,October,2006,1
108979.Ivy_and_Bean_and_the_Ghost_That_Had_to_Go,Childrens,01/03/2006,Wednesday,March,2006,1
1207980.Helmet_for_My_Pillow,Nonfiction,29/10/1957,Tuesday,October,1957,1
10801027-cross-my-heart,Young Adult,14/03/2011,Monday,March,2011,1
161788.If_I_Ran_the_Circus,Childrens,12/10/1956,Friday,October,1956,1
227462.The_Doctor_s_Wife,Fiction,29/10/2004,Friday,October,2004,1
601219.Spartan,Historical Fiction,29/10/1988,Saturday,October,1988,1
7031834-keys-to-the-repository,Young Adult,29/06/2010,Tuesday,June,2010,1
6060130-sacred-hearts,Historical Fiction,07/12/2008,Sunday,December,2008,1
622855.A_Murder_of_Quality,Fiction,29/10/1962,Monday,October,1962,1
25624.D_jame_que_te_cuente,Nonfiction,29/10/1994,Saturday,October,1994,1
871.Fullmetal_Alchemist_Vol_4,Fantasy,29/10/2002,Tuesday,October,2002,1
47701.InterWorld,Fantasy,26/06/2007,Tuesday,June,2007,1
85306.Hour_Game,Mystery,01/10/2004,Friday,October,2004,1
13424848-if-it-s-not-forever-it-s-not-love,Romance,15/02/2012,Wednesday,February,2012,1
1835150.Home_of_the_Brave,Poetry,21/08/2007,Tuesday,August,2007,1
12989115-the-promise,Fantasy,22/03/2012,Thursday,March,2012,1
5148758-the-crowning-glory-of-calla-lily-ponder,Fiction,01/01/2009,Thursday,January,2009,1
48503.The_Worst_Journey_in_the_World,Nonfiction,29/10/1922,Sunday,October,1922,1
111388.Jesus_Among_Other_Gods,Religion,01/01/2000,Saturday,January,2000,1
19161888-pop-1280,Fiction,29/10/1964,Thursday,October,1964,1
12722.The_Moon_Is_Down,Fiction,29/10/1942,Thursday,October,1942,1
2437710.August,Fiction,01/02/2008,Friday,February,2008,1
6987527-the-breach,Science Fiction,10/12/2009,Thursday,December,2009,1
6184241-everything-matters,Fiction,25/06/2009,Thursday,June,2009,1
935676.Quiet_Strength,Nonfiction,01/01/2007,Monday,January,2007,1
46969.Maggie_Cassidy,Fiction,29/10/1959,Thursday,October,1959,1
11717826-caine-s-law,Fantasy,01/01/2012,Sunday,January,2012,1
6559316-bite-me,Fiction,29/10/2010,Friday,October,2010,1
15757099-hidden-wings,Fantasy,16/01/2013,Wednesday,January,2013,1
13171072-419,Fiction,29/10/2012,Monday,October,2012,1
17206996-escorted,Romance,15/12/2012,Saturday,December,2012,1
10331050-touch-of-the-demon,Fantasy,31/12/2012,Monday,December,2012,1
676.Sailing_Alone_Around_the_Room,Poetry,29/10/2001,Monday,October,2001,1
13159887-latakia,Romance,04/12/2011,Sunday,December,2011,1
13059477-overseas,Romance,10/05/2012,Thursday,May,2012,1
17349023-we-are-water,Fiction,22/10/2013,Tuesday,October,2013,1
40884817-cold-vengeance,Mystery,02/08/2011,Tuesday,August,2011,1
17978443-the-supremes-at-earl-s-all-you-can-eat,Fiction,29/10/2013,Tuesday,October,2013,1
12987986-the-raft,Young Adult,21/08/2012,Tuesday,August,2012,1
8035987-next-to-normal,Fiction,12/05/2009,Tuesday,May,2009,1
351021.Season_of_the_Witch,Fantasy,29/10/2007,Monday,October,2007,1
11323484-der-augenj-ger,Fiction,27/09/2011,Tuesday,September,2011,1
16401102-love-me,Romance,10/08/2013,Saturday,August,2013,1
18218630-a-girl-is-a-half-formed-thing,Fiction,17/06/2013,Monday,June,2013,1
13455542-don-t-turn-around,Young Adult,28/08/2012,Tuesday,August,2012,1
23650217-it-happens-for-a-reason,Fiction,24/11/2014,Monday,November,2014,1
24981611,Fiction,15/02/2015,Sunday,February,2015,1
97030.Six_Thinking_Hats,Business,29/10/1981,Thursday,October,1981,1
15993255-the-yellow-world,Nonfiction,29/10/2008,Wednesday,October,2008,1
22698031-divergent-series-box-set,Young Adult,08/07/2014,Tuesday,July,2014,1
23434061-the-bone-labyrinth,Fiction,15/12/2015,Tuesday,December,2015,1
2445973.The_Forgotten_Legion,Historical Fiction,29/10/2008,Wednesday,October,2008,1
26252659-big-rock,Romance,06/01/2016,Wednesday,January,2016,1
276859.El_rbol_de_la_ciencia,Classics,29/10/2011,Saturday,October,2011,1
33230173-the-summer-palace,Fantasy,05/01/2017,Thursday,January,2017,1
24849422-faceless,Young Adult,29/09/2015,Tuesday,September,2015,1
21981841-corrupt,Romance,13/11/2015,Friday,November,2015,1
31202835-how-to-be-a-bawse,Nonfiction,28/03/2017,Tuesday,March,2017,1
31170723-behave,Science,02/05/2017,Tuesday,May,2017,1
15704486-calamity,Fantasy,16/02/2016,Tuesday,February,2016,1
29740718-what-s-a-girl-gotta-do,Young Adult,01/08/2016,Monday,August,2016,1
25036395-the-queen-of-blood,Fantasy,20/09/2016,Tuesday,September,2016,1
35068592-my-dear-hamilton,Historical Fiction,03/04/2018,Tuesday,April,2018,1
23848190-extreme-ownership,Business,20/10/2015,Tuesday,October,2015,1
36546966-willa-of-the-wood,Fantasy,10/07/2018,Tuesday,July,2018,1
36613718-enchant-e,Fantasy,05/02/2019,Tuesday,February,2019,1
34324484-not-even-bones,Fantasy,04/09/2018,Tuesday,September,2018,1
40227501-the-magnolia-inn,Romance,15/01/2019,Tuesday,January,2019,1
1108130.Alone_on_a_Wide_Wide_Sea,Historical Fiction,04/09/2006,Monday,September,2006,1
36584899-hope-and-other-punchlines,Young Adult,07/05/2019,Tuesday,May,2019,1
2212540.Scream_for_Me,Romance,13/05/2008,Tuesday,May,2008,1
65399.Sullivan_s_Island,Fiction,01/01/1999,Friday,January,1999,1
220741.First_and_Only,Science Fiction,29/10/1999,Friday,October,1999,1
6561.Second_Child,Horror,29/10/1990,Monday,October,1990,1
68530.Vagabond,Historical Fiction,07/10/2002,Monday,October,2002,1
765172.Cane,Fiction,29/10/1923,Monday,October,1923,1
169651.Jade_Green,Young Adult,29/10/2000,Sunday,October,2000,1
418209.Despair,Fiction,29/10/1934,Monday,October,1934,1
2439931.Sniper_One,Nonfiction,30/08/2007,Thursday,August,2007,1
650201.Cryptid_Hunters,Young Adult,27/12/2004,Monday,December,2004,1
384962.White_Wolf,Fantasy,29/10/2003,Wednesday,October,2003,1
59817.The_MacKade_Brothers,Romance,29/10/1996,Tuesday,October,1996,1
56083.In_Dubious_Battle,Fiction,29/10/1936,Thursday,October,1936,1
7778609-kill-the-dead,Fantasy,10/01/2010,Sunday,January,2010,1
8100267-pathfinder,Fantasy,01/09/2010,Wednesday,September,2010,1
9722219-the-restorer,Mystery,19/04/2011,Tuesday,April,2011,1
133775.A_Girl_Named_Disaster,Young Adult,29/10/1996,Tuesday,October,1996,1
179734.Off_Season,Horror,29/10/1980,Wednesday,October,1980,1
491578.The_White_Giraffe,Fantasy,29/10/2006,Sunday,October,2006,1
7789774-colters-lady,Romance,29/05/2010,Saturday,May,2010,1
449.Timbuktu,Fiction,25/05/1999,Tuesday,May,1999,1
54076.El_pintor_de_batallas,Fiction,29/10/2006,Sunday,October,2006,1
9658269,Fiction,29/10/2008,Wednesday,October,2008,1
300674.To_Hell_and_Back,Nonfiction,29/10/1949,Saturday,October,1949,1
40490.The_Valley_of_Vision,Nonfiction,29/10/1975,Wednesday,October,1975,1
3241366-magic-to-the-bone,Fantasy,16/10/2008,Thursday,October,2008,1
768884.The_Third_Eye,Fiction,29/10/1958,Wednesday,October,1958,1
283489.Neon_Genesis_Evangelion_Vol_1,Science Fiction,29/12/1994,Thursday,December,1994,1
291583.Doing_It,Young Adult,30/04/2003,Wednesday,April,2003,1
6387925-the-wild-things,Fiction,29/10/2009,Thursday,October,2009,1
1003725.Comet_in_Moominland,Fantasy,29/10/1946,Tuesday,October,1946,1
7187640-the-summer-of-skinny-dipping,Young Adult,01/06/2010,Tuesday,June,2010,1
2623267-khasakkinte-ithihasam,Fiction,12/11/1969,Wednesday,November,1969,1
45386.Persian_Girls,Nonfiction,05/10/2006,Thursday,October,2006,1
10454418-the-most-important-thing,Business,01/01/2011,Saturday,January,2011,1
7249522-the-shadows,Fantasy,09/06/2010,Wednesday,June,2010,1
11889938-taken,Mystery,24/01/2012,Tuesday,January,2012,1
10116769-eliana,Fiction,04/01/2011,Tuesday,January,2011,1
4369839-lo-que-dicen-tus-ojos,Romance,28/02/2006,Tuesday,February,2006,1
833312.The_White_Spider,Nonfiction,29/10/1959,Thursday,October,1959,1
275600.The_Village_by_the_Sea,Fiction,29/10/1982,Friday,October,1982,1
11702.The_Labyrinth_of_Solitude_and_Other_Writings,Nonfiction,29/10/1950,Sunday,October,1950,1
440111._,Fiction,01/12/1972,Friday,December,1972,1
862311.The_Star_Rover,Fiction,29/10/2014,Wednesday,October,2014,1
28012.Authentic_Happiness,Nonfiction,27/08/2002,Tuesday,August,2002,1
15773979-kinslayer,Fantasy,17/09/2013,Tuesday,September,2013,1
36434.Touched_with_Fire,Nonfiction,01/01/1996,Monday,January,1996,1
272614.Fup,Fiction,29/10/1983,Saturday,October,1983,1
42435.In_Harm_s_Way,Nonfiction,01/01/2001,Monday,January,2001,1
133238.Hangover_Square,Fiction,29/10/1941,Wednesday,October,1941,1
6203048,Poetry,29/10/2008,Wednesday,October,2008,1
12578370-perfect-lies,Young Adult,18/02/2014,Tuesday,February,2014,1
9373152-bioshock,Science Fiction,29/07/2011,Friday,July,2011,1
289029.Who_Will_Cry_When_You_Die_Life_Lessons_from_the_Monk_Who_Sold_His_Ferrari,Self Help,29/10/1999,Friday,October,1999,1
52184.The_Marx_Engels_Reader,Nonfiction,29/10/1971,Friday,October,1971,1
18505844-memory-of-water,Science Fiction,24/01/2012,Tuesday,January,2012,1
18077752-acceptance,Science Fiction,29/09/2014,Monday,September,2014,1
18077769-authority,Science Fiction,06/05/2014,Tuesday,May,2014,1
146429.Dreamtigers,Poetry,29/10/1960,Saturday,October,1960,1
20890479-the-love-song-of-miss-queenie-hennessy,Fiction,07/10/2014,Tuesday,October,2014,1
20801166-a-little-something-different,Romance,26/08/2014,Tuesday,August,2014,1
8493681-sweep,Young Adult,01/07/2007,Sunday,July,2007,1
17333289-operation-paperclip,Nonfiction,11/02/2014,Tuesday,February,2014,1
25816447-ricochet,Romance,09/07/2015,Thursday,July,2015,1
859887.Shaman,Historical Fiction,29/10/1992,Thursday,October,1992,1
18102827-king-hall,Fantasy,01/08/2013,Thursday,August,2013,1
23203744-i-crawl-through-it,Young Adult,22/09/2015,Tuesday,September,2015,1
20640467-always,Romance,08/03/2014,Saturday,March,2014,1
183015.Uncle_Petros_and_Goldbach_s_Conjecture,Fiction,29/10/1992,Thursday,October,1992,1
17679368-the-captive-maiden,Romance,22/10/2013,Tuesday,October,2013,1
1542100.The_Railway_Man,Nonfiction,29/10/1995,Sunday,October,1995,1
11979900-take-a-bow,Young Adult,01/04/2012,Sunday,April,2012,1
23492533-swear-on-this-life,Romance,09/08/2016,Tuesday,August,2016,1
647492.Ordinary_Men,Nonfiction,01/02/1992,Saturday,February,1992,1
10433091-delicacy,Romance,29/10/2009,Thursday,October,2009,1
28186273-our-chemical-hearts,Young Adult,04/10/2016,Tuesday,October,2016,1
34917666-sea-of-memories,Historical Fiction,01/03/2018,Thursday,March,2018,1
30256105-the-last-of-august,Mystery,14/02/2017,Tuesday,February,2017,1
34218224-patina,Young Adult,29/08/2017,Tuesday,August,2017,1
89231.Augustus,Historical Fiction,31/10/1972,Tuesday,October,1972,1
6225786-cehenneme-vg,Nonfiction,29/10/1992,Thursday,October,1992,1
23019294-a-head-full-of-ghosts,Horror,02/06/2015,Tuesday,June,2015,1
36840397-a-place-for-us,Fiction,12/06/2018,Tuesday,June,2018,1
30223025-dread-nation,Young Adult,03/04/2018,Tuesday,April,2018,1
34433755-girls-of-paper-and-fire,Fantasy,06/11/2018,Tuesday,November,2018,1
2590136-barracoon,Nonfiction,24/04/2018,Tuesday,April,2018,1
38216157-the-birthday-girl,Mystery,01/08/2019,Thursday,August,2019,1
704584.The_Untold_Legend_of_the_Batman,Graphic Novels,29/10/1982,Friday,October,1982,1
88071.The_Last_Colony,Science Fiction,17/04/2007,Tuesday,April,2007,1
45047384-the-house-in-the-cerulean-sea,Fantasy,17/03/2020,Tuesday,March,2020,1
443765.Conan_of_Cimmeria,Fantasy,29/10/1969,Wednesday,October,1969,1
12540.Operating_Instructions,Nonfiction,27/04/1993,Tuesday,April,1993,1
122771.The_Silver_Chalice,Historical Fiction,29/10/1952,Wednesday,October,1952,1
669305.Seven_Gothic_Tales,Fiction,29/10/1934,Monday,October,1934,1
1847329.Anything_Goes,Nonfiction,28/04/2008,Monday,April,2008,1
9298.Last_Chance_Saloon,Fiction,29/10/1999,Friday,October,1999,1
142108.Rich_Dad_s_Guide_to_Investing,Business,29/10/2000,Sunday,October,2000,1
339443.True_to_the_Game,Fiction,30/07/1998,Thursday,July,1998,1
145391.I_Hate_You_Don_t_Leave_Me,Nonfiction,29/10/1989,Sunday,October,1989,1
248533.Companions_of_the_Night,Young Adult,18/04/1995,Tuesday,April,1995,1
15450.Golem_in_the_Gears,Fantasy,28/02/1986,Friday,February,1986,1
2283433.Selections_from_Harry_Potter_and_the_Order_of_the_Phoenix,Fantasy,01/06/2007,Friday,June,2007,1
458450.The_Dark_Tower_Series,Fantasy,01/10/1991,Tuesday,October,1991,1
28920.A_Pale_View_of_Hills,Fiction,29/10/1982,Friday,October,1982,1
33820.Up_Country,Fiction,29/01/2002,Tuesday,January,2002,1
65053.One_of_Those_Hideous_Books_Where_the_Mother_Dies,Young Adult,27/04/2004,Tuesday,April,2004,1
3485562-alcatraz-versus-the-scrivener-s-bones,Fantasy,01/11/2008,Saturday,November,2008,1
6366110-alcatraz-versus-the-knights-of-crystallia,Fantasy,15/10/2009,Thursday,October,2009,1
7134202-private,Mystery,27/05/2010,Thursday,May,2010,1
47905.The_Keeping_Place,Fantasy,30/06/1999,Wednesday,June,1999,1
461627.Myth_ing_Persons,Fantasy,29/10/1984,Monday,October,1984,1
9872091-infinity,Fantasy,02/06/2011,Thursday,June,2011,1
61901.Diplomatic_Immunity,Science Fiction,29/10/2002,Tuesday,October,2002,1
821964.Blackbird_House,Fiction,01/01/2004,Thursday,January,2004,1
300045.Checkmate,Young Adult,30/06/2005,Thursday,June,2005,1
39799.One_Step_Behind,Mystery,29/10/1997,Wednesday,October,1997,1
71864.The_Dead_of_Night,Young Adult,29/10/1994,Saturday,October,1994,1
143511.Under_Western_Eyes,Fiction,29/10/2011,Saturday,October,2011,1
526869.Peyton_Place,Fiction,29/10/1956,Monday,October,1956,1
469208.Dawnthief,Fantasy,29/10/1999,Friday,October,1999,1
12407853-smokeless-fire,Fantasy,20/10/2011,Thursday,October,2011,1
12143472-the-traitor-in-the-tunnel,Mystery,28/02/2012,Tuesday,February,2012,1
13562547-wishing-for-someday-soon,Young Adult,25/03/2012,Sunday,March,2012,1
15916.The_True_Believer,Nonfiction,29/10/1951,Monday,October,1951,1
263466.Dragon_s_Egg,Science Fiction,29/05/1980,Thursday,May,1980,1
79550.The_Summer_Book,Fiction,29/10/1972,Sunday,October,1972,1
10673576-the-postmortal,Fiction,30/08/2011,Tuesday,August,2011,1
23230.Naomi_and_Ely_s_No_Kiss_List,Young Adult,29/10/2007,Monday,October,2007,1
4732517-far-from-you,Young Adult,18/12/2008,Thursday,December,2008,1
60756.Un_mundo_para_Julius,Fiction,29/10/1970,Thursday,October,1970,1
102575.Dagon_and_Other_Macabre_Tales,Horror,29/10/1965,Friday,October,1965,1
2332154.Eve_of_Destruction,Fantasy,01/06/2009,Monday,June,2009,1
13664.Catwings,Fantasy,29/10/1988,Saturday,October,1988,1
11700333-swimming-home,Fiction,06/10/2011,Thursday,October,2011,1
7669259-everfound,Fantasy,03/05/2011,Tuesday,May,2011,1
7343071-florence-giles,Horror,29/10/2010,Friday,October,2010,1
13343752-oblivion,Fantasy,04/10/2012,Thursday,October,2012,1
1676414.Humanae_Vitae,Religion,01/01/1968,Monday,January,1968,1
15762657-seducing-cinderella,Romance,20/07/2012,Friday,July,2012,1
6310782-death-troopers,Horror,29/10/2009,Thursday,October,2009,1
16035.When_the_Elephants_Dance,Historical Fiction,29/10/2002,Tuesday,October,2002,1
18422.Gifted_Hands,Nonfiction,10/02/1992,Monday,February,1992,1
2414750.What_Price_Paradise,Romance,29/06/2005,Wednesday,June,2005,1
577184.Ashes_of_Roses,Historical Fiction,01/05/2002,Wednesday,May,2002,1
18144009-the-intern-s-handbook,Fiction,08/04/2014,Tuesday,April,2014,1
11175115-az,Fiction,29/10/2011,Saturday,October,2011,1
6490174-growing-up-bin-laden,Nonfiction,27/10/2009,Tuesday,October,2009,1
22555753-when-only-love-remains,Romance,15/06/2014,Sunday,June,2014,1
13062488-the-lost-girl,Young Adult,28/08/2012,Tuesday,August,2012,1
13258121-a-sudden-light,Fiction,28/08/2014,Thursday,August,2014,1
140099.Greywalker,Fantasy,03/10/2006,Tuesday,October,2006,1
17338675-demain,Romance,01/01/2013,Tuesday,January,2013,1
22571758-legend,Graphic Novels,21/04/2015,Tuesday,April,2015,1
312881.Deafening,Historical Fiction,01/01/2003,Wednesday,January,2003,1
48131.Birds_Beasts_and_Relatives,Nonfiction,29/10/1969,Wednesday,October,1969,1
748164.Sleepwalking_Land,Fiction,29/10/1992,Thursday,October,1992,1
1075635.Ring_of_Bright_Water,Nonfiction,29/10/1960,Saturday,October,1960,1
22089601-a-is-for-abstinence,Romance,12/05/2014,Monday,May,2014,1
